Date,Open,High,Low,Close,Volume,"EMA(5,Modern)","EMA(10,Modern)","EMA(20,Modern)","EMA(50,Modern)","EMA(100,Modern)","KST(10,10|15,10|20,10|30,15)",SMA(10),RSI(14),"MACD(12,26)","EMA(9,Modern)",Histogram
5/24/13,72.96,73.43,72.76,73.41,26435952,73.61932658,73.45703022,72.68147339,70.93709442,,60.42443356,56.1846991,63.31757468,1.082798545,1.158476471,-0.075677927
5/28/13,74.25,74.54,73.66,73.89,27065808,73.70955105,73.535752,72.79657116,71.05289464,,59.41674003,57.79680731,66.77690818,1.048185777,1.136418333,-0.088232556
5/29/13,73.59,73.8,73.12,73.54,32095600,73.65303403,73.53652436,72.86737391,71.15042818,,57.61860179,58.89332616,62.17279223,0.981202147,1.105375095,-0.124172949
5/30/13,73.57,74.275,73.55,73.93,32390464,73.74535602,73.60806539,72.96857639,71.259431,,56.08533085,59.37588344,65.0633549,0.948651415,1.074030359,-0.125378944
5/31/13,73.65,74.21,73.17,73.25,38354672,73.58023735,73.54296259,72.99537864,71.33749253,,53.70384461,59.25920514,56.89916681,0.858092848,1.030842857,-0.172750009
6/3/13,73.31,73.4,72.43,73.38,47613024,73.51349157,73.51333303,73.03200925,71.41759086,,50.290628,58.44566699,57.98460263,0.787733939,0.982221073,-0.194487135
6/4/13,73.52,73.82,72.7,73,35256032,73.34232771,73.41999975,73.02896075,71.47964612,,46.43028653,57.05361946,53.72544757,0.693319022,0.924440663,-0.231121641
6/5/13,72.77,73.04,71.99,72.05,48654176,72.91155181,73.17090889,72.93572639,71.50201294,,41.52089351,54.99649747,44.85498661,0.535662673,0.846685065,-0.311022392
6/6/13,72.15,72.41,71.47,72.4,62524016,72.74103454,73.03074363,72.88470483,71.53722812,,37.11988174,52.45850727,48.24533825,0.433958552,0.764139762,-0.33018121
6/7/13,72.73,73.47,72.52,73.39,31971152,72.95735636,73.09606297,72.93282818,71.60988584,,34.4474984,49.7058139,56.40903421,0.428304799,0.69697277,-0.268667971
6/10/13,73.55,73.76,73.26,73.42,25393168,73.11157091,73.15496062,72.9792255,71.68087071,,31.2464909,46.78801964,56.6322756,0.421387416,0.641855699,-0.220468283
6/11/13,72.67,73.34,72.44,72.69,40281424,72.97104727,73.07042232,72.95168021,71.72044441,,27.01688138,43.54803377,49.93130871,0.35293206,0.584070971,-0.231138911
6/12/13,73.12,73.14,71.74,71.85,42081840,72.59736485,72.84852735,72.84675829,71.72552502,,22.18445774,40.00461937,43.54624442,0.228268381,0.512910453,-0.284642072
6/13/13,71.76,72.92,71.55,72.76,28230368,72.65157656,72.83243147,72.83849559,71.76609266,,19.06785211,36.30287149,50.875168,0.200588651,0.450446093,-0.249857441
6/14/13,72.76,72.84,72.171,72.28,27697008,72.52771771,72.73198939,72.78530554,71.78624589,,16.17845329,32.55033236,47.38105752,0.138325745,0.388022023,-0.249696279
6/17/13,72.88,73.4,72.6,72.98,32443504,72.67847847,72.77708222,72.80384787,71.83305978,,13.9781144,28.919081,52.50410455,0.143808359,0.33917929,-0.195370931
6/18/13,73.07,73.72,73.06,73.58,24861264,72.97898565,72.92306727,72.87776712,71.90156724,,12.03855608,25.47990796,56.42066405,0.194328261,0.310209084,-0.115880824
6/19/13,73.57,73.68,72.68,72.76,43145072,72.90599043,72.89341868,72.8665512,71.93523127,,10.72746322,22.40056493,50.31424136,0.166281708,0.281423609,-0.115141901
6/20/13,71.92,72.16,70.79,71.025,60908384,72.27899362,72.55370619,72.69116537,71.89953593,,6.438349673,19.33241172,40.36069919,0.004008406,0.225940569,-0.221932162
6/21/13,70.78,70.97,69.84,70.43,51565552,71.66266241,72.16757779,72.47581629,71.84190707,,0.556773213,15.9433392,37.61265983,-0.170638863,0.146624682,-0.317263545
6/24/13,69.84,70.27,69.15,69.73,41492208,71.01844161,71.72438183,72.21430998,71.75908718,,-5.644676867,12.25422242,34.62570503,-0.361366623,0.045026421,-0.406393044
6/25/13,70.41,70.52,69.81,70.24,28897392,70.75896107,71.45449423,72.02628045,71.69951513,,-10.15782646,8.53675164,38.46019445,-0.465995305,-0.057177924,-0.408817381
6/26/13,70.82,71,70.59,70.87,23746656,70.79597405,71.34822255,71.91615851,71.66698513,,-12.10755458,5.107550408,42.91451318,-0.492402445,-0.144222828,-0.348179617
6/27/13,71.22,71.62,71.13,71.17,23546416,70.92064937,71.31581845,71.84509579,71.64749552,,-15.07330502,1.693434695,44.95760499,-0.483548753,-0.212088013,-0.27146074
6/28/13,70.92,71.69,70.79,71.27,28301072,71.03709958,71.30748782,71.79032476,71.63269177,,-17.83289822,-1.707700456,45.65580327,-0.463124364,-0.262295283,-0.200829081
7/1/13,71.76,72.3,71.64,71.71,24951296,71.26139972,71.38067185,71.78267479,71.63572347,,-20.85614023,-5.191125919,48.73702277,-0.406744864,-0.2911852,-0.115559665
7/2/13,71.68,72.1796,71.35,71.74,23069568,71.42093315,71.44600424,71.77861052,71.63981274,,-23.45683786,-8.740665312,48.94955376,-0.35554446,-0.304057052,-0.051487409
7/3/13,71.48,72.37,71.42,72.031,18847424,71.62428876,71.55236711,71.80264761,71.65515342,,-24.02104237,-12.21551587,51.06870322,-0.288164719,-0.300878585,0.012713866
7/5/13,72.45,72.61,71.86,72.58,28796000,71.94285918,71.73920945,71.87668117,71.69142191,,-23.01834467,-15.16118531,54.87452032,-0.188295524,-0.278361973,0.090066449
7/8/13,72.94,72.99,72.38,72.65,20563728,72.17857278,71.90480773,71.95033059,71.72901321,,-21.16102773,-17.3329654,55.35136806,-0.102320564,-0.243153691,0.140833127
7/9/13,72.98,73.25,72.65,73.09,26115184,72.48238186,72.12029724,72.05887053,71.78238524,,-18.21680355,-18.59017807,58.33194566,0.001304496,-0.194262054,0.19556655
7/10/13,73,73.62,72.98,73.51,25598896,72.82492124,72.37297047,72.19707334,71.85013484,,-15.42847886,-19.11724331,61.00773569,0.115981629,-0.132213317,0.248194946
7/11/13,74.29,75.03,74.25,74.97,47777680,73.53994749,72.84515765,72.46116159,71.97248249,70.65682975,-11.01548787,-19.00803664,68.56480234,0.320973894,-0.041575875,0.362549769
7/12/13,75.02,75.35,74.82,75.3,31417856,74.12663166,73.29149263,72.73152715,72.10297337,70.74877372,-5.393681706,-18.04007431,69.98097794,0.504247333,0.067588767,0.436658567
7/15/13,75.36,75.52,75.17,75.47,19790960,74.57442111,73.68758488,72.99233409,72.23501363,70.84226335,1.086812406,-16.14810324,70.71295279,0.65565248,0.185201509,0.470450971
7/16/13,75.54,75.59,75.18,75.37,31747088,74.83961407,73.99347854,73.21877846,72.35795428,70.9319215,7.455042764,-13.31698494,69.63728732,0.758825715,0.29992635,0.458899365
7/17/13,75.6,75.74,75.35,75.56,24631504,75.07974271,74.27830062,73.44175194,72.4835247,71.02356662,13.33136504,-9.638164655,70.55381498,0.846168555,0.409174791,0.436993763
7/18/13,75.54,75.74,75.25,75.37,36278800,75.17649514,74.47679142,73.62539462,72.59671981,71.10963461,18.38867391,-5.397193026,68.33246604,0.889799913,0.505299816,0.384500097
7/19/13,74.72,74.74,74.37,74.59,37734064,74.98099676,74.49737479,73.71726179,72.67488766,71.17855273,22.60001799,-0.83535676,59.98314433,0.851621633,0.574564179,0.277057454
7/22/13,74.87,74.98,74.58,74.81,21135856,74.92399784,74.55421574,73.8213321,72.75861755,71.25046258,26.99798767,3.98054478,61.41517843,0.829554643,0.625562272,0.203992371
7/23/13,74.95,74.96,74.2,74.26,24748784,74.70266523,74.50072197,73.86311,72.8174953,71.31005738,30.67570371,8.869795505,56.01804632,0.758937433,0.652237304,0.106700129
7/24/13,74.99,75.02,74.33,74.5,24426800,74.63511015,74.5005907,73.92376619,72.88347587,71.37322456,34.15898613,13.828542,57.76234312,0.714106998,0.664611243,0.049495755
7/25/13,74.89,75.06,74.46,74.97,23167344,74.7467401,74.58593785,74.0234075,72.96530035,71.44444784,36.1837628,18.54846707,61.02244907,0.708338345,0.673356663,0.034981681
7/26/13,74.67,75.38,74.55,75.37,20885520,74.9544934,74.7284946,74.15165441,73.0596023,71.52218154,37.23381543,22.81121678,63.59763346,0.727655344,0.684216399,0.043438945
7/29/13,75.22,75.54,75.0299,75.23,20970304,75.04632893,74.8196774,74.25435399,73.14471593,71.59560369,37.61344271,26.46387982,62.05236185,0.723329286,0.692038977,0.031290309
7/30/13,75.5,75.95,75.35,75.63,24104512,75.24088596,74.96700878,74.38536789,73.24217805,71.67549273,37.95693712,29.51406925,64.69205221,0.743605687,0.702352319,0.041253368
7/31/13,75.77,76.2099,75.63,75.77,25007600,75.4172573,75.11300719,74.51723762,73.34130832,71.75657208,38.36112961,32.01704571,65.59414927,0.762185708,0.714318997,0.047866712
8/1/13,76.3,76.65,76.21,76.54,16879936,75.79150487,75.37246043,74.70988165,73.46674721,71.85129342,38.87035533,34.06521385,70.11645824,0.829481329,0.737351463,0.092129866
8/2/13,76.56,76.99,76.3801,76.97,18105232,76.18433658,75.66292217,74.92513102,73.60412968,71.95265395,40.44163557,35.84937561,72.30563932,0.907055035,0.771292177,0.135762857
8/5/13,76.89,77.08,76.78,77.02,15462781,76.46289105,75.90966359,75.12464235,73.73808537,72.05299744,41.48290641,37.29786748,72.55738461,0.961483949,0.809330532,0.152153417
8/6/13,76.92,76.99,76.25,76.56,23680560,76.4952607,76.02790657,75.26134308,73.84874869,72.14224501,42.60125891,38.490423,66.56260999,0.956475446,0.838759515,0.117715931
8/7/13,76.36,76.568,75.87,76.42,20281120,76.4701738,76.09919629,75.37169136,73.94958208,72.22695303,42.96168901,39.37069329,64.80762962,0.930483309,0.857104274,0.073379036
8/8/13,76.84,76.98,76.3,76.8,19993952,76.58011587,76.22661514,75.50772075,74.06136317,72.31750842,42.76847042,40.02916405,67.32581086,0.929828691,0.871649157,0.058179534
8/9/13,76.7,76.94,76.27,76.49,18569824,76.55007725,76.2745033,75.60127116,74.15660383,72.40013201,42.53883347,40.55966586,63.34377482,0.893990131,0.876117352,0.017872779
8/12/13,76.2,76.8099,76.19,76.67,20515856,76.5900515,76.34641179,75.70305486,74.25516839,72.48468385,42.86368302,41.08468989,64.651133,0.870082539,0.874910389,-0.00482785
8/13/13,76.77,77.27,76.22,77.1,23916976,76.76003433,76.48342783,75.83609725,74.36673041,72.57607625,43.8413402,41.67313019,67.62196422,0.875738044,0.87507592,0.000662124
8/14/13,77.07,77.18,76.7,76.81,29920960,76.77668955,76.54280459,75.92884989,74.46254491,72.65991633,43.98767539,42.23578477,63.73175816,0.847055171,0.869471771,-0.022416599
8/15/13,75.98,75.99,75.29,75.51,39406560,76.3544597,76.35502194,75.88895943,74.50362158,72.71635363,41.73087411,42.52183665,49.87909117,0.711226081,0.837822633,-0.126596552
8/16/13,75.54,75.87,75.35,75.485,23824928,76.0646398,76.19683613,75.8504871,74.542107,72.77117831,39.46199803,42.4238729,49.65556583,0.594707836,0.789199673,-0.194491838
8/19/13,75.5,76.13,75.33,75.35,29586816,75.82642653,76.04286592,75.80282166,74.57378908,72.82224408,36.88559828,41.96414208,48.39437284,0.485872084,0.728534155,-0.242662071
8/20/13,75.49,76.03,75.43,75.68,18842752,75.77761769,75.9768903,75.79112436,74.6171699,72.87883331,35.28442047,41.23245824,51.6285763,0.421389691,0.667105262,-0.245715572
8/21/13,75.46,76.09,75.14,75.42,30705088,75.65841179,75.87563752,75.75577918,74.64865344,72.92915344,33.65788662,40.302078,49.02180081,0.345326395,0.602749489,-0.257423094
8/22/13,75.73,76.21,75.71,76.16,17269472,75.82560786,75.92733979,75.79427641,74.70792193,72.9931306,31.63350124,39.18858108,55.85382799,0.34082864,0.550365319,-0.20953668
8/23/13,76.73,76.77,76.4,76.67,20697264,76.10707191,76.06236892,75.87767865,74.78486617,73.0659399,29.21746557,37.85644429,59.84773781,0.374104431,0.515113141,-0.14100871
8/26/13,76.72,77.28,76.55,76.71,27525408,76.30804794,76.18012002,75.95694735,74.86036161,73.1380995,26.50968513,36.2210445,60.15223526,0.399102793,0.491911072,-0.092808279
8/27/13,75.82,76.18,74.96,75.14,40068864,75.91869863,75.99100729,75.87914284,74.87132782,73.1777411,21.34894541,33.97180503,45.55083937,0.288898058,0.451308469,-0.162410411
8/28/13,75.08,75.75,75.05,75.43,20490384,75.75579908,75.88900597,75.83636733,74.89323654,73.22234028,17.12976173,31.28601366,48.0588931,0.222396936,0.405526162,-0.183129227
8/29/13,75.4,76.34,75.3,75.96,27287904,75.82386606,75.90191397,75.84814187,74.9350704,73.27655137,14.65549422,28.57847567,52.37637614,0.21003968,0.366428866,-0.156389186
8/30/13,76.04,76.04,75.2,75.47,26228464,75.7059107,75.82338416,75.81212836,74.95604803,73.31998599,11.92587003,25.82486287,48.37299183,0.158876137,0.32491832,-0.166042184
9/3/13,76.1,76.44,75.54,75.9,27241424,75.77060714,75.83731431,75.82049709,74.99306575,73.37107538,9.698181999,23.10612124,51.85104159,0.151282179,0.290191092,-0.138908913
9/4/13,76.14,76.84,75.93,76.71,27142880,76.08373809,75.99598444,75.90521165,75.06039651,73.4371927,8.1953739,20.39721659,57.64018297,0.208223868,0.273797647,-0.065573779
9/5/13,76.75,77.055,76.73,76.84,17815360,76.33582539,76.14944181,75.99423911,75.13018488,73.50457502,7.362114181,17.76763934,58.50254911,0.260833752,0.271204868,-0.010371116
9/6/13,77.09,77.34,76.05,76.93,27724528,76.5338836,76.29136148,76.0833592,75.20076587,73.57240522,7.005748618,15.30486408,59.12299024,0.306259344,0.278215763,0.028043581
9/9/13,77.23,77.96,77.23,77.83,25161872,76.9659224,76.57111394,76.24970594,75.30387309,73.65671403,7.6439383,13.14751135,64.79197744,0.410153933,0.304603397,0.105550536
9/10/13,78.27,78.32,77.92,78.21,27619376,77.38061493,76.86909322,76.43640061,75.41783885,73.7468781,8.751541049,11.37169694,66.88048521,0.517192098,0.347121137,0.170070961
9/11/13,77.69,78.11,77.59,78.06,28138592,77.60707662,77.08562173,76.59102913,75.52145301,73.83228646,10.87403655,10.32420606,65.23546747,0.58319417,0.394335744,0.188858426
9/12/13,78.06,78.25,77.85,78.01,18332688,77.74138441,77.25369051,76.72616921,75.61904309,73.91501346,13.04043594,9.915273479,64.66451413,0.624270503,0.440322696,0.183947807
9/13/13,78.11,78.145,77.64,78.06,16932448,77.84758961,77.40029223,76.85320071,75.71476689,73.9970924,15.32173519,9.981897575,64.9944567,0.653327226,0.482923602,0.170403624
9/16/13,78.69,78.72,77.67,77.85,25909888,77.84839307,77.48205728,76.94813398,75.79850152,74.0733876,17.55786913,10.54509749,62.3607199,0.651895003,0.516717882,0.135177121
9/17/13,77.99,78.47,77.98,78.37,27182208,78.02226205,77.64350141,77.08354979,75.8993446,74.15846903,20.11187136,11.58646642,66.0313687,0.68482537,0.55033938,0.13448599
9/18/13,78.49,79.47,78.33,79.31,31714656,78.45150803,77.94650115,77.29559267,76.03309579,74.26047955,23.94521309,13.16145034,71.45133434,0.777806992,0.595832902,0.18197409
9/19/13,79.54,79.685,79.36,79.5,26435616,78.80100535,78.22895549,77.50553622,76.16905282,74.36423243,27.75311805,15.20055073,72.4096021,0.856948639,0.64805605,0.20889259
9/20/13,79.47,79.54,78.95,78.985,26328832,78.8623369,78.36641813,77.64643754,76.27948212,74.45573278,29.95144399,17.49512026,65.94798923,0.868105786,0.692065997,0.176039789
9/23/13,79.34,79.41,78.455,78.83,30319392,78.85155794,78.45070574,77.75915777,76.37950243,74.54235193,31.01854183,19.83258062,64.09414896,0.854589524,0.724570702,0.130018822
9/24/13,79,79.25,78.57,78.83,21875696,78.84437196,78.51966833,77.86114274,76.47560037,74.62725585,31.50446429,22.10787294,64.09414896,0.834260948,0.746508751,0.087752197
9/25/13,78.88,79,78.4,78.56,22746400,78.7495813,78.52700136,77.92770058,76.55734153,74.70513197,31.65037214,24.1855065,60.64984193,0.787288293,0.75466466,0.032623633
9/26/13,78.87,79.36,78.85,79.17,22421664,78.88972087,78.64391021,78.04601481,76.65979873,74.7935452,32.37720327,26.11918323,65.19987943,0.790175377,0.761766803,0.028408574
9/27/13,78.74,79.21,78.59,79.07,25151520,78.94981391,78.72138108,78.14353721,76.75431643,74.87822748,33.06275803,27.89328552,63.89553039,0.775455282,0.764504499,0.010950783
9/30/13,78.27,79.09,78,78.88,28031856,78.92654261,78.75022088,78.21367652,76.83767657,74.9574705,33.5862789,29.49612649,61.38287716,0.739928651,0.759589329,-0.019660678
10/1/13,78.87,79.72,78.8456,79.68,33129744,79.17769507,78.91927163,78.35332638,76.94914023,75.05098593,34.1388891,30.89882827,67.22677169,0.767479825,0.761167428,0.006312397
10/2/13,79.13,79.76,79.06,79.65,25503760,79.33513005,79.05213133,78.4768191,77.0550563,75.14205552,33.3931718,31.84362414,66.81841977,0.777926132,0.764519169,0.013406963
10/3/13,79.55,79.72,78.3,78.72,42998192,79.1300867,78.99174382,78.49997919,77.12034821,75.2129059,31.54129601,32.22244194,55.55302445,0.70305727,0.752226789,-0.049169519
10/4/13,78.72,79.51,78.65,79.4,22854272,79.2200578,79.06597222,78.58569546,77.20974632,75.29581866,31.32887312,32.36018485,60.76216335,0.690632296,0.739907891,-0.049275595
10/7/13,78.72,79.35,78.67,78.74,20234688,79.06003853,79.00670454,78.60039113,77.26975627,75.36402027,30.44786764,32.30311743,54.13100335,0.620377604,0.716001833,-0.09562423
10/8/13,78.76,78.81,77.19,77.22,43660688,78.44669236,78.68184917,78.46892531,77.26780504,75.40077234,27.59984536,31.91265554,42.6003528,0.437011362,0.660203739,-0.223192377
10/9/13,77.4,77.44,76.35,76.98,64526688,77.9577949,78.37242205,78.3271229,77.25651857,75.43204418,24.17940045,31.16555837,41.111263,0.269222866,0.582007565,-0.312784698
10/10/13,77.8,78.79,77.79,78.61,48062720,78.1751966,78.41561804,78.35406357,77.30959627,75.494974,21.92234003,30.12007204,53.10149835,0.264725067,0.518551065,-0.253825998
10/11/13,78.41,79.29,78.4,79.23,25214128,78.52679773,78.56368749,78.43748609,77.38490622,75.56893491,20.92954292,28.90675053,56.71187883,0.307643029,0.476369458,-0.168726429
10/14/13,78.74,79.79,78.68,79.79,31471888,78.94786516,78.7866534,78.56629694,77.47922363,75.65252035,20.98907302,27.64702995,59.72754414,0.382434674,0.457582501,-0.075147827
10/15/13,79.73,80.11,79.38,79.48,38684000,79.12524344,78.91271642,78.65331628,77.55768544,75.72831203,20.02317766,26.2354588,57.34590918,0.411944543,0.448454909,-0.036510367
10/16/13,79.83,80.42,79.79,80.38,46735856,79.54349563,79.17949525,78.81776235,77.66836445,75.82042466,20.15370478,24.9115121,62.07416716,0.502165157,0.459196959,0.042968198
10/17/13,80,80.87,79.95,80.84,32193536,79.97566375,79.4814052,79.01035641,77.79274231,75.91982219,21.10147175,23.86752967,64.2551581,0.6038233,0.488122227,0.115701073
10/18/13,81.56,82.18,81.35,82.15,39628224,80.7004425,79.96660426,79.30937008,77.96361516,76.04319205,22.62213083,22.99685544,69.61420424,0.781090241,0.54671583,0.234374411
10/21/13,82.31,82.54,82.07,82.33,31176944,81.24362833,80.39631257,79.59704912,78.13484594,76.1676833,25.05926269,22.45799495,70.27368344,0.925432257,0.622459115,0.302973142
10/22/13,82.62,82.9,81.93,82.45,43944816,81.64575222,80.76971029,79.86875873,78.30406767,76.29208561,28.60021715,22.55803213,70.72977287,1.037547145,0.705476721,0.332070424
10/23/13,82.04,82.2,81.55,81.95,38021280,81.74716815,80.98430842,80.06697218,78.44704541,76.40412352,32.25169113,23.3652612,66.17392467,1.073676505,0.779116678,0.294559827
10/24/13,81.99,82.48,81.88,82.31,23155088,81.93477877,81.22534325,80.28059388,78.59853382,76.52107157,35.19129864,24.69215706,67.78297489,1.118465303,0.846986403,0.2714789
10/25/13,83.1,83.28,82.5,82.9,35832384,82.25651918,81.5298263,80.53006113,78.76721877,76.64738698,37.97631066,26.39683383,70.27829305,1.187875725,0.915164268,0.272711458
10/28/13,82.9,83.05,82.55,82.92,28618375,82.47767945,81.78258515,80.75767436,78.93007294,76.77159714,40.87700934,28.38562746,70.36209433,1.230315506,0.978194515,0.252120991
10/29/13,83.1601,83.26,82.7,83.06,36878062,82.6717863,82.0148424,80.97694347,79.09203086,76.89611997,44.96642773,30.87995247,70.97893499,1.260713449,1.034698302,0.226015147
10/30/13,83.36,83.485,82.58,82.98,33535470,82.7745242,82.1903256,81.16771075,79.24450024,77.01659284,47.72421613,33.6370036,70.08135205,1.26378063,1.080514768,0.183265862
10/31/13,82.77,83.3,82.48,82.79,31309909,82.7796828,82.29935731,81.32221449,79.38353944,77.13091774,49.36247486,36.46310392,67.8856599,1.236624938,1.111736802,0.124888136
11/1/13,83.04,83.169,82.4,82.81,30873163,82.78978853,82.39220143,81.46390835,79.51791045,77.24337481,49.45080759,39.14597159,67.9993151,1.20285196,1.129959833,0.072892127
11/4/13,83.05,83.07,82.64,82.93,16843634,82.83652569,82.48998299,81.60353613,79.65171788,77.35598125,49.10500318,41.55054564,68.71474319,1.172256586,1.138419184,0.033837402
11/5/13,82.59,83.22,82.37,83.02,27975601,82.89768379,82.58634972,81.73843745,79.78380737,77.46814004,49.72761421,43.66328535,69.26965014,1.142106288,1.139156605,0.002949683
11/6/13,83.35,83.4,82.73,83,25576806,82.9317892,82.66155886,81.85858626,79.90993258,77.57768182,50.56733531,45.49484977,68.97686028,1.103873362,1.132099956,-0.028226594
11/7/13,82.99,83.13,81.37,81.44,52173216,82.43452613,82.43945725,81.8187209,79.96993522,77.65416337,48.49391131,46.82511103,50.90346741,0.936894593,1.093058883,-0.156164291
11/8/13,81.73,82.56,81.51,82.54,31480519,82.46968409,82.45773775,81.88741415,80.07072207,77.75091261,46.36161756,47.66364172,59.05109751,0.883143197,1.051075746,-0.167932549
11/11/13,82.39,82.64,82.14,82.41,24822945,82.44978939,82.44905816,81.93718423,80.16245846,77.84317176,43.9656713,47.97250792,57.82967317,0.820595599,1.004979717,-0.184384117
11/12/13,82.16,82.66,82.1199,82.54,20108526,82.47985959,82.46559304,81.99459526,80.25569539,77.93617826,41.35580681,47.61144583,58.74856075,0.772609925,0.958505758,-0.185895833
11/13/13,82.01,83.55,82,83.54,31345887,82.83323973,82.66093976,82.14177666,80.38449165,78.04714503,39.82765721,46.82178994,65.05620042,0.80598172,0.928000951,-0.122019231
11/14/13,83.29,83.86,83.14,83.8,31101157,83.15549315,82.86804162,82.29970269,80.51843315,78.16106295,38.80537262,45.76607971,66.4908607,0.843683477,0.911137456,-0.067453979
11/15/13,83.83,83.96,83.61,83.96,20515761,83.4236621,83.06657951,82.45782625,80.65339656,78.27589339,37.46656566,44.56765552,67.37845557,0.876370796,0.904184124,-0.027813328
11/18/13,83.94,84.105,82.98,83.14,31679608,83.32910807,83.07992869,82.52279518,80.75091042,78.37221233,35.1372316,43.17087836,58.78450363,0.826580283,0.888663356,-0.062083073
11/19/13,83.09,83.49,82.76,82.9,25545292,83.18607205,83.04721438,82.55871944,80.83518844,78.46187149,32.40040783,41.43815772,56.51255311,0.759005604,0.862731805,-0.103726202
11/20/13,83.14,83.4301,82.455,82.7,32177418,83.02404803,82.98408449,82.57217474,80.9083183,78.54579483,30.19273116,39.40069731,54.61813297,0.681458426,0.826477129,-0.145018703
11/21/13,83.03,83.61,82.98,83.54,28125025,83.19603202,83.08516004,82.66434857,81.01152151,78.64468998,30.52614472,37.60392065,60.59312516,0.67994473,0.79717065,-0.11722592
11/22/13,83.69,84.02,83.62,83.99,25361273,83.46068801,83.2496764,82.79060109,81.12832459,78.7505377,30.38712473,36.00647137,63.37507704,0.706907564,0.779118032,-0.072210469
11/25/13,84.29,84.38,83.98,84.19,21699975,83.70379201,83.42064432,82.92387717,81.24839029,78.85824983,30.50702889,34.66060712,64.57216056,0.73593078,0.770480582,-0.034549802
11/26/13,84.22,84.84,84.025,84.63,26629288,84.01252801,83.64052717,83.08636506,81.38100243,78.97254191,30.91142606,33.61616905,67.11844788,0.785382807,0.773461027,0.01192178
11/27/13,84.79,85.24,84.73,85.22,21638074,84.41501867,83.92770405,83.28956839,81.53155136,79.09625395,30.92095321,32.72549865,70.21026241,0.862242568,0.791217335,0.071025233
11/29/13,85.54,85.84,85.4737,85.73,16708898,84.85334578,84.25539422,83.52199045,81.6961964,79.22761526,32.53610189,32.09857158,72.60792925,0.953317964,0.823637461,0.129680503
12/2/13,85.83,85.96,85.35,85.48,26354619,85.06223052,84.47804982,83.70846755,81.84458086,79.35142486,33.25188734,31.67710375,69.64862759,0.993866289,0.857683226,0.136183063
12/3/13,85.42,85.64,85.08,85.41,37154262,85.17815368,84.64749531,83.87051826,81.98440122,79.47139664,34.58082786,31.62146337,68.8030459,1.008724763,0.887891534,0.120833229
12/4/13,85.06,85.77,84.78,85.49,37193220,85.28210245,84.80067798,84.02475461,82.12187568,79.59057691,36.41591872,32.02301446,69.26233955,1.015252344,0.913363696,0.101888648
12/5/13,85.57,85.66,85.17,85.38,39829338,85.31473497,84.90600926,84.1538256,82.24964526,79.70521895,37.68356637,32.77209798,67.78460409,1.00002179,0.930695315,0.069326476
12/6/13,86.105,86.18,85.59,86,36842888,85.54315665,85.10491666,84.32965174,82.39671799,79.82986808,38.77012825,33.59649633,71.47828114,1.02615145,0.949786542,0.076364908
12/9/13,86.35,86.53,86.2,86.35,22599903,85.81210443,85.33129545,84.52206586,82.55174866,79.9589796,39.72838732,34.53062259,73.33680713,1.0628496,0.972399153,0.090450447
12/10/13,86.19,86.45,86.12,86.29,26965928,85.97140295,85.50560537,84.69044054,82.69834675,80.08434634,40.76232732,35.55615244,72.46506206,1.074703141,0.992859951,0.08184319
12/11/13,86.27,86.401,85.06,85.18,36830565,85.70760197,85.44640439,84.73706525,82.79566649,80.18525038,39.84791949,36.44980178,58.58967762,0.983195765,0.990927114,-0.007731349
12/12/13,85.24,85.4201,84.9,84.96,33662597,85.45840131,85.35796723,84.75829713,82.88054231,80.27979987,37.98285553,37.15599201,56.28916027,0.882747584,0.969291208,-0.086543623
12/13/13,85.36,85.4,84.709,84.85,34075415,85.25560088,85.26560955,84.76703074,82.95777595,80.37029889,35.21166728,37.42354855,55.12370006,0.785214137,0.932475794,-0.147261657
12/16/13,85.27,85.81,85.21,85.32,24908324,85.27706725,85.27549872,84.81969448,83.05041218,80.46831277,33.34109378,37.43246919,59.02723287,0.737343611,0.893449357,-0.156105746
12/17/13,85.32,85.53,84.99,85.15,24454893,85.2347115,85.25268077,84.85115214,83.13274896,80.56101945,31.6090763,37.13529404,57.09278183,0.677874184,0.850334323,-0.172460139
12/18/13,85.22,86.22,84.05,86.14,68387235,85.53647433,85.41401154,84.97389956,83.25068037,80.67149431,30.56893761,36.55059593,64.40801934,0.702530625,0.820773583,-0.118242958
12/19/13,85.99,86.01,85.52,85.9,46489555,85.65764956,85.50237308,85.0620996,83.35457526,80.77502908,29.6514603,35.74738532,61.66337488,0.694697003,0.795558267,-0.100861264
12/20/13,85.75,86.68,85.73,86.5,40475437,85.93843304,85.68375979,85.1990425,83.47792525,80.88839484,28.49668443,34.72004094,65.60899859,0.728506023,0.782147818,-0.053641795
12/23/13,87.19,87.41,86.95,87.41,28181764,86.42895536,85.99762165,85.40960988,83.63212426,81.01753553,28.54992366,33.60219457,70.55825698,0.819285101,0.789575275,0.029709826
12/24/13,87.43,87.51,87.27,87.45,13852475,86.76930357,86.26169044,85.60393275,83.78184488,81.14491107,28.5373231,32.37969415,70.7574681,0.884262611,0.808512742,0.075749869
12/26/13,87.6,87.81,87.44,87.74,15241096,87.09286905,86.530474,85.80736772,83.93706665,81.27550689,29.58887396,31.35378959,72.22480503,0.948227753,0.836455744,0.111772009
12/27/13,87.83,87.9,87.412,87.52,15831962,87.23524603,86.71038782,85.97047556,84.07757384,81.39916022,30.32949134,30.58845318,69.38059123,0.969987021,0.863161999,0.106825021
